,Bybit_ask,Bybit_bid,Bybit_tiker,Binance_ask,Binance_bid,Binance_tiker,Coinbase Pro_ask,Coinbase Pro_bid,Coinbase Pro_tiker,FTX_ask,FTX_bid,FTX_tiker,,,,,,,,,,,,
2022/2/7 19:44:25,0.617713354,0.382286646,42567,0.621360203,0.378639797,42585,0.415917534,0.584082466,42586.91,0.666653123,0.333346877,42577,,,,,,,,,,,,
2022/2/7 19:44:33,0.692807692,0.307192308,42566.5,0.493883832,0.506116168,42575.57,0.428432827,0.571567173,42586.91,0.741450025,0.258549975,42573,,,,,,,,,,,,
2022/2/7 19:44:41,0.743912166,0.256087834,42566.5,0.616518083,0.383481917,42573.88,0.509545337,0.490454663,42586.91,0.495853823,0.504146177,42569,,,,,,,,,,,,
2022/2/7 19:44:50,0.679226758,0.320773242,42567,0.162996804,0.837003196,42578,0.448020886,0.551979114,42586.91,0.450740254,0.549259746,42573,,,,,,,,,,,,
2022/2/7 19:44:58,0.149664572,0.850335428,42572.5,0.253439114,0.746560886,42619.99,0.395076987,0.604923013,42593.84,0.685602919,0.314397081,42614,,,,,,,,,,,,
2022/2/7 19:45:07,0.924265387,0.075734613,42587,0.33923053,0.66076947,42590,0.491841147,0.508158853,42603.55,0.490320763,0.509679237,42591,,,,,,,,,,,,
2022/2/7 19:45:15,0.591888455,0.408111545,42587.5,0.055017772,0.944982228,42613.1,0.435573303,0.564426697,42603.55,0.335463288,0.664536712,42600,,,,,,,,,,,,
2022/2/7 19:45:23,0.285108323,0.714891677,42587.5,0.388211733,0.611788267,42608.47,0.512419378,0.487580622,42603.55,0.342201087,0.657798913,42610,,,,,,,,,,,,
2022/2/7 19:45:32,0.163035601,0.836964399,42599,0.051025392,0.948974608,42637.21,0.444809036,0.555190964,42630.22,0.324105982,0.675894018,42637,,,,,,,,,,,,
2022/2/7 19:45:40,0.097031663,0.902968337,42612,0.878980051,0.121019949,42633.31,0.455801378,0.544198622,42630.22,0.438066117,0.561933883,42638,,,,,,,,,,,,
2022/2/7 19:45:48,0.567069132,0.432930868,42612,0.75402316,0.24597684,42624,0.555103949,0.444896051,42643.84,0.309151291,0.690848709,42621,,,,,,,,,,,,
2022/2/7 19:45:57,0.601831889,0.398168111,42612,0.801663899,0.198336101,42618,0.509895346,0.490104654,42643.84,0.45140603,0.54859397,42617,,,,,,,,,,,,
2022/2/7 19:46:05,0.682546543,0.317453457,42612,0.423309366,0.576690634,42616.21,0.599599267,0.400400733,42643.84,0.385355466,0.614644534,42617,,,,,,,,,,,,
2022/2/7 19:46:14,0.682828943,0.317171057,42611.5,0.605457636,0.394542364,42619.27,0.603145023,0.396854977,42643.84,0.531398394,0.468601606,42611,,,,,,,,,,,,
2022/2/7 19:46:22,0.874550235,0.125449765,42602.5,0.648072709,0.351927291,42608.9,0.486615984,0.513384016,42643.84,0.557637489,0.442362511,42603,,,,,,,,,,,,
2022/2/7 19:46:30,0.832613647,0.167386353,42602.5,0.19485837,0.80514163,42608.29,0.577957259,0.422042741,42643.84,0.566305801,0.433694199,42603,,,,,,,,,,,,
2022/2/7 19:46:39,0.821463269,0.178536731,42602.5,0.280673335,0.719326665,42606.03,0.4595643,0.5404357,42643.84,0.47493111,0.52506889,42599,,,,,,,,,,,,
2022/2/7 19:46:47,0.863734945,0.136265055,42592,0.689828052,0.310171948,42595.01,0.562321128,0.437678872,42643.84,0.5798715,0.4201285,42592,,,,,,,,,,,,
2022/2/7 19:46:55,0.852276014,0.147723986,42592,0.377445582,0.622554418,42594.44,0.453804025,0.546195975,42643.84,0.509252319,0.490747681,42591,,,,,,,,,,,,
2022/2/7 19:47:03,0.856201592,0.143798408,42592,0.265517772,0.734482228,42595,0.478572601,0.521427399,42606.03,0.83623762,0.16376238,42593,,,,,,,,,,,,
2022/2/7 19:47:12,0.816874944,0.183125056,42592,0.20688184,0.79311816,42598.36,0.485403282,0.514596718,42606.03,0.631804353,0.368195647,42595,,,,,,,,,,,,
2022/2/7 19:47:21,0.818628482,0.181371518,42592,0.250984056,0.749015944,42598.2,0.497154345,0.502845655,42606.03,0.673699308,0.326300692,42595,,,,,,,,,,,,
2022/2/7 19:47:29,0.809104375,0.190895625,42592,0.893184519,0.106815481,42595.98,0.462846712,0.537153288,42606.03,0.73199586,0.26800414,42592,,,,,,,,,,,,
2022/2/7 19:47:39,0.89878486,0.10121514,42592.5,0.593528063,0.406471937,42595.97,0.502561517,0.497438483,42606.03,0.605619577,0.394380423,42592,,,,,,,,,,,,
2022/2/7 19:47:47,0.852861018,0.147138982,42592,0.722256342,0.277743658,42581.17,0.733416583,0.266583417,42582.89,0.667099239,0.332900761,42576,,,,,,,,,,,,
2022/2/7 19:47:55,0.893189643,0.106810357,42577,0.40620705,0.59379295,42577.23,0.509919168,0.490080832,42582.89,0.280910145,0.719089855,42569,,,,,,,,,,,,
2022/2/7 19:48:05,0.227517254,0.772482746,42567,0.761724228,0.238275772,42580.82,0.465979859,0.534020141,42576.7,0.326434881,0.673565119,42581,,,,,,,,,,,,
2022/2/7 19:48:13,0.690048321,0.309951679,42567.5,0.12221744,0.87778256,42580.82,0.655697864,0.344302136,42576.7,0.495588547,0.504411453,42579,,,,,,,,,,,,
2022/2/7 19:48:22,0.72413567,0.27586433,42567,0.629733865,0.370266135,42577.21,0.341013304,0.658986696,42576.7,0.222327914,0.777672086,42579,,,,,,,,,,,,
2022/2/7 19:48:30,0.416970874,0.583029126,42567,0.648765841,0.351234159,42589.99,0.557262234,0.442737766,42576.7,0.373819239,0.626180761,42588,,,,,,,,,,,,
2022/2/7 19:48:38,0.121337981,0.878662019,42567,0.487142316,0.512857684,42590.85,0.539490536,0.460509464,42576.7,0.590922343,0.409077657,42589,,,,,,,,,,,,
2022/2/7 19:48:47,0.01861437,0.98138563,42584,0.2169657,0.7830343,42612.73,0.21244323,0.78755677,42576.7,0.476507351,0.523492649,42614,,,,,,,,,,,,
2022/2/7 19:48:55,0.274359328,0.725640672,42587.5,0.24124781,0.75875219,42605.37,0.463597906,0.536402094,42576.7,0.629330499,0.370669501,42614,,,,,,,,,,,,
2022/2/7 19:49:05,0.219634065,0.780365935,42587,0.421299309,0.578700691,42607.08,0.396767946,0.603232054,42576.7,0.293631262,0.706368738,42609,,,,,,,,,,,,
2022/2/7 19:49:13,0.63038226,0.36961774,42587.5,0.65263025,0.34736975,42593.92,0.522567546,0.477432454,42576.7,0.521667881,0.478332119,42597,,,,,,,,,,,,
2022/2/7 19:49:22,0.663055496,0.336944504,42587.5,0.227295473,0.772704527,42588.2,0.526716344,0.473283656,42576.7,0.485922358,0.514077642,42590,,,,,,,,,,,,
2022/2/7 19:49:31,0.420295757,0.579704243,42572,0.614237973,0.385762027,42593.43,0.619393037,0.380606963,42576.7,0.432790389,0.567209611,42590,,,,,,,,,,,,
2022/2/7 19:49:40,0.680529905,0.319470095,42572,0.50863264,0.49136736,42585.31,0.584933007,0.415066993,42576.7,0.321877349,0.678122651,42584,,,,,,,,,,,,
2022/2/7 19:49:49,0.719572667,0.280427333,42571.5,0.139951138,0.860048862,42584.99,0.580431819,0.419568181,42597.2,0.319421928,0.680578072,42582,,,,,,,,,,,,
2022/2/7 19:49:57,0.688417797,0.311582203,42571.5,0.898431359,0.101568641,42582.28,0.586578539,0.413421461,42597.2,0.317827162,0.682172838,42578,,,,,,,,,,,,
2022/2/7 19:50:06,0.772708361,0.227291639,42571.5,0.382576498,0.617423502,42581.77,0.592322458,0.407677542,42597.2,0.433152056,0.566847944,42578,,,,,,,,,,,,
2022/2/7 19:50:14,0.360426078,0.639573922,42574.5,0.805804027,0.194195973,42595.17,0.330832992,0.669167008,42591.31,0.466309721,0.533690279,42599,,,,,,,,,,,,
2022/2/7 19:50:22,0.17467207,0.82532793,42574.5,0.690654592,0.309345408,42599.99,0.443573624,0.556426376,42591.31,0.467081029,0.532918971,42595,,,,,,,,,,,,
2022/2/7 19:50:31,0.175950958,0.824049042,42574.5,0.232732913,0.767267087,42599.99,0.578098164,0.421901836,42591.31,0.327888337,0.672111663,42595,,,,,,,,,,,,
2022/2/7 19:50:39,0.236986561,0.763013439,42575,0.818967954,0.181032046,42597.9,0.536525077,0.463474923,42605.98,0.54879144,0.45120856,42596,,,,,,,,,,,,
2022/2/7 19:50:47,0.184386091,0.815613909,42575,0.172614658,0.827385342,42600,0.565407753,0.434592247,42605.98,0.526446827,0.473553173,42596,,,,,,,,,,,,
2022/2/7 19:50:56,0.143526183,0.856473817,42575,0.259825863,0.740174137,42601.38,0.550471673,0.449528327,42605.98,0.58111292,0.41888708,42596,,,,,,,,,,,,
2022/2/7 19:51:05,0.237992227,0.762007773,42574.5,0.323307283,0.676692717,42600,0.547728389,0.452271611,42605.98,0.412759265,0.587240735,42594,,,,,,,,,,,,
2022/2/7 19:51:14,0.224443261,0.775556739,42575,0.555603916,0.444396084,42596.73,0.476125419,0.523874581,42592.91,0.623986557,0.376013443,42593,,,,,,,,,,,,
2022/2/7 19:51:24,0.274054587,0.725945413,42574.5,0.618353244,0.381646756,42598.6,0.494910542,0.505089458,42592.91,0.462326253,0.537673747,42593,,,,,,,,,,,,
2022/2/7 19:51:32,0.27279733,0.72720267,42574.5,0.196676643,0.803323357,42598.61,0.497394795,0.502605205,42597.2,0.460549209,0.539450791,42593,,,,,,,,,,,,
2022/2/7 19:51:40,0.172970956,0.827029044,42575,0.30561764,0.69438236,42601.38,0.580086642,0.419913358,42597.2,0.465304344,0.534695656,42598,,,,,,,,,,,,
2022/2/7 19:51:49,0.194511849,0.805488151,42574.5,0.507051085,0.492948915,42600.02,0.641510569,0.358489431,42597.2,0.4806119,0.5193881,42597,,,,,,,,,,,,
2022/2/7 19:51:58,0.755074745,0.244925255,42574.5,0.441082083,0.558917917,42580.84,0.629935415,0.370064585,42586.19,0.641864295,0.358135705,42579,,,,,,,,,,,,
2022/2/7 19:52:07,0.805312361,0.194687639,42560.5,0.403183772,0.596816228,42571.37,0.582758173,0.417241827,42586.19,0.214265915,0.785734085,42574,,,,,,,,,,,,
2022/2/7 19:52:15,0.718190271,0.281809729,42560,0.39421234,0.60578766,42570.01,0.632770057,0.367229943,42586.19,0.306358999,0.693641001,42567,,,,,,,,,,,,
2022/2/7 19:52:23,0.681163748,0.318836252,42560,0.476044092,0.523955908,42571.86,0.551261326,0.448738674,42586.19,0.359424127,0.640575873,42567,,,,,,,,,,,,
2022/2/7 19:52:32,0.715585259,0.284414741,42560,0.138271778,0.861728222,42573.64,0.288024168,0.711975832,42586.19,0.230393077,0.769606923,42568,,,,,,,,,,,,
2022/2/7 19:52:40,0.742176334,0.257823666,42560,0.506154147,0.493845853,42574.15,0.460732369,0.539267631,42586.19,0.523032895,0.476967105,42568,,,,,,,,,,,,
2022/2/7 19:52:49,0.727122165,0.272877835,42560,0.530336023,0.469663977,42581.09,0.512757423,0.487242577,42586.19,0.549800117,0.450199883,42568,,,,,,,,,,,,
2022/2/7 19:52:57,0.068744285,0.931255715,42560,0.26117137,0.73882863,42590.85,0.44231498,0.55768502,42586.19,0.551115742,0.448884258,42577,,,,,,,,,,,,
2022/2/7 19:53:05,0.309713367,0.690286633,42560,0.511581339,0.488418661,42590.85,0.406702777,0.593297223,42586.19,0.600461172,0.399538828,42588,,,,,,,,,,,,
2022/2/7 19:53:15,0.3466965,0.6533035,42560.5,0.718730403,0.281269597,42590.84,0.549350409,0.450649591,42586.19,0.699729651,0.300270349,42588,,,,,,,,,,,,
2022/2/7 19:53:23,0.759318058,0.240681942,42560,0.607205622,0.392794378,42570.01,0.644783659,0.355216341,42578.58,0.465513551,0.534486449,42561,,,,,,,,,,,,
2022/2/7 19:53:31,0.826151515,0.173848485,42536.5,0.131140174,0.868859826,42543.03,0.569229978,0.430770022,42550.04,0.469028107,0.530971893,42543,,,,,,,,,,,,
2022/2/7 19:53:40,0.931227881,0.068772119,42531,0.423549661,0.576450339,42537.57,0.664833491,0.335166509,42549.76,0.210256707,0.789743293,42536,,,,,,,,,,,,
2022/2/7 19:53:48,0.773989693,0.226010307,42531,0.282353208,0.717646792,42546,0.586209556,0.413790444,42549.76,0.430951656,0.569048344,42534,,,,,,,,,,,,
2022/2/7 19:53:56,0.82785487,0.17214513,42531,0.302022251,0.697977749,42546.68,0.476017801,0.523982199,42549.76,0.377219815,0.622780185,42537,,,,,,,,,,,,
2022/2/7 19:54:05,0.780061126,0.219938874,42531.5,0.372855523,0.627144477,42550.1,0.541222499,0.458777501,42549.76,0.531836617,0.468163383,42545,,,,,,,,,,,,
2022/2/7 19:54:13,0.798036959,0.201963041,42531,0.651923678,0.348076322,42544.2,0.565917971,0.434082029,42549.76,0.526438094,0.473561906,42542,,,,,,,,,,,,
2022/2/7 19:54:21,0.36526392,0.63473608,42531,0.849982075,0.150017925,42554.02,0.462068258,0.537931742,42547.83,0.43735912,0.56264088,42546,,,,,,,,,,,,
2022/2/7 19:54:30,0.381810111,0.618189889,42531,0.185780387,0.814219613,42555.39,0.558394569,0.441605431,42547.83,0.478289684,0.521710316,42546,,,,,,,,,,,,
2022/2/7 19:54:38,0.820301265,0.179698735,42531,0.222700542,0.777299458,42537.98,0.595642747,0.404357253,42547.83,0.454509793,0.545490207,42535,,,,,,,,,,,,
2022/2/7 19:54:47,0.782240012,0.217759988,42521,0.698261896,0.301738104,42532.16,0.232898474,0.767101526,42547.83,0.319410994,0.680589006,42533,,,,,,,,,,,,
2022/2/7 19:54:55,0.599417693,0.400582307,42521,0.349808577,0.650191423,42540.9,0.579490631,0.420509369,42547.83,0.354349412,0.645650588,42538,,,,,,,,,,,,
2022/2/7 19:55:04,0.71714135,0.28285865,42521,0.536554655,0.463445345,42536.31,0.623107826,0.376892174,42543.7,0.554669451,0.445330549,42532,,,,,,,,,,,,
2022/2/7 19:55:12,0.752624672,0.247375328,42521.5,0.684436914,0.315563086,42536.31,0.547175148,0.452824852,42541.29,0.554659998,0.445340002,42532,,,,,,,,,,,,
2022/2/7 19:55:20,0.56454618,0.43545382,42521,0.530895755,0.469104245,42540.8,0.612848131,0.387151869,42539.93,0.452958933,0.547041067,42532,,,,,,,,,,,,
2022/2/7 19:55:29,0.556730244,0.443269756,42521,0.371559977,0.628440023,42543.69,0.402666213,0.597333787,42539.93,0.439871841,0.560128159,42532,,,,,,,,,,,,
2022/2/7 19:55:37,0.368402738,0.631597262,42521.5,0.115347156,0.884652844,42558.88,0.50609863,0.49390137,42549.24,0.245964309,0.754035691,42551,,,,,,,,,,,,
2022/2/7 19:55:45,0.094550536,0.905449464,42521.5,0.20011715,0.79988285,42567.43,0.563973804,0.436026196,42559.8,0.651849946,0.348150054,42555,,,,,,,,,,,,
2022/2/7 19:55:54,0.167788465,0.832211535,42531.5,0.525575613,0.474424387,42560.53,0.527541115,0.472458885,42559.8,0.527526608,0.472473392,42557,,,,,,,,,,,,
2022/2/7 19:56:02,0.149056974,0.850943026,42531,0.805643323,0.194356677,42560.52,0.573007052,0.426992948,42568.87,0.328137394,0.671862606,42552,,,,,,,,,,,,
2022/2/7 19:56:10,0.60316051,0.39683949,42531.5,0.399331382,0.600668618,42553.14,0.6021761,0.3978239,42549.24,0.412446444,0.587553556,42551,,,,,,,,,,,,
2022/2/7 19:56:19,0.256322343,0.743677657,42531,0.209955332,0.790044668,42565.52,0.470169021,0.529830979,42549.24,0.386859009,0.613140991,42552,,,,,,,,,,,,
2022/2/7 19:56:27,0.230772904,0.769227096,42531.5,0.498205395,0.501794605,42561.75,0.646225183,0.353774817,42549.24,0.368597714,0.631402286,42552,,,,,,,,,,,,
2022/2/7 19:56:35,0.263674972,0.736325028,42531,0.247784349,0.752215651,42561.3,0.554638777,0.445361223,42549.24,0.553324147,0.446675853,42552,,,,,,,,,,,,
2022/2/7 19:56:44,0.311564017,0.688435983,42531,0.297270087,0.702729913,42559.3,0.553219227,0.446780773,42549.24,0.259638656,0.740361344,42554,,,,,,,,,,,,
2022/2/7 19:56:52,0.258676402,0.741323598,42531.5,0.473100842,0.526899158,42567.39,0.515901446,0.484098554,42553.5,0.238057383,0.761942617,42555,,,,,,,,,,,,
2022/2/7 19:57:01,0.256233087,0.743766913,42531.5,0.508694476,0.491305524,42561.04,0.530446766,0.469553234,42553.5,0.202667461,0.797332539,42555,,,,,,,,,,,,
2022/2/7 19:57:09,0.188014763,0.811985237,42531.5,0.424093644,0.575906356,42565.79,0.471083149,0.528916851,42553.5,0.164910466,0.835089534,42555,,,,,,,,,,,,
2022/2/7 19:57:17,0.024823396,0.975176604,42531,0.327569319,0.672430681,42567.42,0.426164845,0.573835155,42553.5,0.211916595,0.788083405,42555,,,,,,,,,,,,
2022/2/7 19:57:26,0.183778035,0.816221965,42535,0.87891287,0.12108713,42566.84,0.536407512,0.463592488,42567.95,0.205383021,0.794616979,42555,,,,,,,,,,,,
2022/2/7 19:57:35,0.184622864,0.815377136,42535,0.786720006,0.213279994,42568.12,0.579289509,0.420710491,42567.95,0.211162646,0.788837354,42561,,,,,,,,,,,,
2022/2/7 19:57:43,0.593864033,0.406135967,42535,0.500050933,0.499949067,42555.61,0.586158883,0.413841117,42549.25,0.446188961,0.553811039,42548,,,,,,,,,,,,
2022/2/7 19:57:52,0.587673284,0.412326716,42534.5,0.707787674,0.292212326,42559.99,0.571876716,0.428123284,42542.9,0.561390213,0.438609787,42552,,,,,,,,,,,,
2022/2/7 19:58:00,0.542376172,0.457623828,42534.5,0.515532847,0.484467153,42557.06,0.476141487,0.523858513,42561.74,0.449358685,0.550641315,42552,,,,,,,,,,,,
2022/2/7 19:58:09,0.480298254,0.519701746,42534.5,0.658371833,0.341628167,42560,0.52308001,0.47691999,42561.74,0.6789564,0.3210436,42552,,,,,,,,,,,,
2022/2/7 19:58:17,0.472119316,0.527880684,42535,0.371023256,0.628976744,42562.37,0.534236089,0.465763911,42561.74,0.570648244,0.429351756,42554,,,,,,,,,,,,
2022/2/7 19:58:26,0.509902913,0.490097087,42535,0.450976132,0.549023868,42560.06,0.533788487,0.466211513,42561.74,0.402507701,0.597492299,42554,,,,,,,,,,,,
2022/2/7 19:58:34,0.307175186,0.692824814,42535,0.178508356,0.821491644,42563.58,0.460252529,0.539747471,42569,0.290073249,0.709926751,42565,,,,,,,,,,,,
2022/2/7 19:58:42,0.055646765,0.944353235,42535,0.742149495,0.257850505,42564.52,0.607959892,0.392040108,42569,0.414011166,0.585988834,42566,,,,,,,,,,,,
2022/2/7 19:58:51,0.353653671,0.646346329,42534.5,0.397648367,0.602351633,42563.99,0.587477569,0.412522431,42569,0.477891386,0.522108614,42566,,,,,,,,,,,,
2022/2/7 19:58:59,0.282639859,0.717360141,42534.5,0.191541273,0.808458727,42567.36,0.465949066,0.534050934,42569,0.3899868,0.6100132,42557,,,,,,,,,,,,
2022/2/7 19:59:07,0.284469323,0.715530677,42534.5,0.569854702,0.430145298,42565.01,0.402232533,0.597767467,42569,0.325501152,0.674498848,42557,,,,,,,,,,,,
2022/2/7 19:59:16,0.107486081,0.892513919,42535,0.399935758,0.600064242,42571.08,0.328600855,0.671399145,42569,0.383589668,0.616410332,42591,,,,,,,,,,,,
2022/2/7 19:59:24,0.229955886,0.770044114,42545.5,0.453012791,0.546987209,42576.45,0.472767423,0.527232577,42569,0.455349105,0.544650895,42573,,,,,,,,,,,,
2022/2/7 19:59:32,0.668738194,0.331261806,42545.5,0.619054807,0.380945193,42560.74,0.670001904,0.329998096,42569,0.551807229,0.448192771,42554,,,,,,,,,,,,
2022/2/7 19:59:41,0.686044168,0.313955832,42545.5,0.110616029,0.889383971,42563.72,0.645555427,0.354444573,42569,0.374599463,0.625400537,42554,,,,,,,,,,,,
2022/2/7 19:59:49,0.698723359,0.301276641,42545,0.470996867,0.529003133,42561.82,0.634483958,0.365516042,42569,0.464358379,0.535641621,42554,,,,,,,,,,,,
2022/2/7 19:59:57,0.604517852,0.395482148,42545,0.508374744,0.491625256,42562.25,0.638146714,0.361853286,42569,0.574253646,0.425746354,42554,,,,,,,,,,,,
2022/2/7 20:00:06,0.608991552,0.391008448,42545.5,0.57975883,0.42024117,42560.02,0.562189433,0.437810567,42569,0.48140635,0.51859365,42556,,,,,,,,,,,,
2022/2/7 20:00:14,0.288937023,0.711062977,42545.5,0.127685872,0.872314128,42573.59,0.587998543,0.412001457,42569,0.657653066,0.342346934,42561,,,,,,,,,,,,
2022/2/7 20:00:23,0.129502361,0.870497639,42545.5,0.226254998,0.773745002,42581.6,0.203449838,0.796550162,42580,0.262332126,0.737667874,42590,,,,,,,,,,,,
2022/2/7 20:00:31,0.015641862,0.984358138,42563,0.610587395,0.389412605,42601.38,0.420245789,0.579754211,42587.7,0.255902773,0.744097227,42590,,,,,,,,,,,,
2022/2/7 20:00:39,0.247557107,0.752442893,42575,0.758543086,0.241456914,42604.07,0.608458908,0.391541092,42587.7,0.198744418,0.801255582,42595,,,,,,,,,,,,
2022/2/7 20:00:47,0.444281716,0.555718284,42575,0.758125114,0.241874886,42603.05,0.220616771,0.779383229,42587.7,0.329740625,0.670259375,42596,,,,,,,,,,,,
2022/2/7 20:00:56,0.745926155,0.254073845,42574.5,0.636411322,0.363588678,42588.05,0.634092449,0.365907551,42587.7,0.377587143,0.622412857,42581,,,,,,,,,,,,
2022/2/7 20:01:04,0.748615891,0.251384109,42575,0.120297287,0.879702713,42587.36,0.559511979,0.440488021,42587.7,0.316255483,0.683744517,42584,,,,,,,,,,,,
2022/2/7 20:01:13,0.744115978,0.255884022,42575,0.457864853,0.542135147,42586.47,0.638944654,0.361055346,42587.7,0.599991606,0.400008394,42583,,,,,,,,,,,,
2022/2/7 20:01:21,0.735650021,0.264349979,42575,0.356946097,0.643053903,42591.81,0.586170717,0.413829283,42587.7,0.425560815,0.574439185,42583,,,,,,,,,,,,
2022/2/7 20:01:29,0.758441558,0.241558442,42574.5,0.578007104,0.421992896,42592.68,0.590509453,0.409490547,42587.7,0.378581447,0.621418553,42587,,,,,,,,,,,,
2022/2/7 20:01:38,0.762571019,0.237428981,42575,0.744720218,0.255279782,42592.67,0.587739016,0.412260984,42587.7,0.410636258,0.589363742,42587,,,,,,,,,,,,
2022/2/7 20:01:46,0.720230807,0.279769193,42574.5,0.686064961,0.313935039,42589.99,0.2744585,0.7255415,42587.7,0.370663722,0.629336278,42583,,,,,,,,,,,,
2022/2/7 20:01:55,0.753644801,0.246355199,42575,0.72314844,0.27685156,42590,0.502928007,0.497071993,42587.7,0.362620751,0.637379249,42584,,,,,,,,,,,,
2022/2/7 20:02:03,0.749055241,0.250944759,42574.5,0.579172377,0.420827623,42588.61,0.511318198,0.488681802,42587.7,0.461179085,0.538820915,42584,,,,,,,,,,,,
2022/2/7 20:02:11,0.737659914,0.262340086,42575,0.383400345,0.616599655,42591.15,0.641547834,0.358452166,42587.7,0.321932367,0.678067633,42585,,,,,,,,,,,,
2022/2/7 20:02:20,0.732578647,0.267421353,42575,0.597138255,0.402861745,42592.66,0.506892671,0.493107329,42587.7,0.413642173,0.586357827,42588,,,,,,,,,,,,
2022/2/7 20:02:29,0.983321219,0.016678781,42574,0.912976604,0.087023396,42581.6,0.507905353,0.492094647,42587.7,0.538197416,0.461802584,42573,,,,,,,,,,,,
2022/2/7 20:02:37,0.801065066,0.198934934,42562.5,0.845055131,0.154944869,42577.64,0.575530915,0.424469085,42587.7,0.469937372,0.530062628,42573,,,,,,,,,,,,
2022/2/7 20:02:46,0.633497296,0.366502704,42562.5,0.28005151,0.71994849,42592.68,0.297481034,0.702518966,42587.37,0.374719351,0.625280649,42593,,,,,,,,,,,,
2022/2/7 20:02:54,0.165879305,0.834120695,42563,0.69276229,0.30723771,42604.71,0.470507547,0.529492453,42587.37,0.310369593,0.689630407,42599,,,,,,,,,,,,
2022/2/7 20:03:03,0.021415993,0.978584007,42570,0.288097616,0.711902384,42610,0.537195719,0.462804281,42604.19,0.367342228,0.632657772,42602,,,,,,,,,,,,
2022/2/7 20:03:11,0.481459414,0.518540586,42590,0.073878958,0.926121042,42619.97,0.674122793,0.325877207,42604.19,0.321245491,0.678754509,42611,,,,,,,,,,,,
